        0.01500000          0.00000000          0.00000000
        0.04500000          0.00000000          0.00000000
        0.07500000          0.00000000          0.00000000
        0.10500000          0.00000000          0.00000000
        0.13500000          0.00000000          0.00000000
        0.16500000          0.00000000          0.00000000
        0.19500000          0.00000000          0.00000000
        0.22500000          0.00000000          0.00000000
        0.25500000          0.00000000          0.00000000
        0.28500000          0.00000000          0.00000000
        0.31500000          0.00000000          0.00000000
        0.34500000          0.00000000          0.00000000
        0.37500000          0.00000000          0.00000000
        0.40500000          0.00000000          0.00000000
        0.43500000          0.00000000          0.00000000
        0.46500000          0.00000000          0.00000000
        0.49500000          0.00000000          0.00000000
        0.52500000          0.00000000          0.00000000
        0.55500000          0.00000000          0.00000000
        0.58500000          0.00000000          0.00000000
        0.61500000          0.00000000          0.00000000
        0.64500000          0.00000000          0.00000000
        0.67500000          0.00000000          0.00000000
        0.70500000          0.00000000          0.00000000
        0.73500000          0.00000000          0.00000000
        0.76500000          0.00000000          0.00000000
        0.79500000          0.00000000          0.00000000
        0.82500000          0.00000000          0.00000000
        0.85500000          0.00000000          0.00000000
        0.88500000          0.00000000          0.00000000
        0.91500000          0.00000000          0.00000000
        0.94500000          0.00000000          0.00000000
        0.97500000          0.00000000          0.00000000
        1.00500000          0.00000000          0.00000000
        1.03500000          0.00000000          0.00000000
        1.06500000          0.00000000          0.00000000
        1.09500000          0.00000000          0.00000000
        1.12500000          0.00000000          0.00000000
        1.15500000          0.00000000          0.00000000
        1.18500000          0.00000000          0.00000000
        1.21500000          0.00000000          0.00000000
        1.24500000          0.00000000          0.00000000
        1.27500000          0.00000000          0.00000000
        1.30500000          0.00000000          0.00000000
        1.33500000          0.00000000          0.00000000
        1.36500000          0.00000000          0.00000000
        1.39500000          0.00000000          0.00000000
        1.42500000          0.00000000          0.00000000
        1.45500000          0.00000000          0.00000000
        1.48500000          0.00000000          0.00000000
        1.51500000          0.00000000          0.00000000
        1.54500000          0.00000000          0.00000000
        1.57500000          0.00000000          0.00000000
        1.60500000          0.00000000          0.00000000
        1.63500000          0.00000000          0.00000000
        1.66500000          0.00000000          0.00000000
        1.69500000          0.00000000          0.00000000
        1.72500000          0.00000000          0.00000000
        1.75500000          0.00000000          0.00000000
        1.78500000          0.00000000          0.00000000
        1.81500000          0.00000000          0.00000000
        1.84500000          0.00000000          0.00000000
        1.87500000          0.00000000          0.00000000
        1.90500000          0.00000000          0.00000000
        1.93500000          0.00000000          0.00000000
        1.96500000          0.00000000          0.00000000
        1.99500000          0.00000000          0.00000000
